filepath	title
data/unpaired_data/trainA/101_2.png	arafed view of a clock tower with a sun shining through the sky
data/unpaired_data/trainA/103_2.png	arafed building with a sun shining through the window
data/unpaired_data/trainA/105_2.png	araffes are flying in the sky at sunset with a bright cloud
data/unpaired_data/trainA/107_2.png	there is a clock on the wall above a set of stairs
data/unpaired_data/trainA/109_2.png	there are many tables and umbrellas on the street outside
data/unpaired_data/trainA/113_2.png	there is a small house with a flower garden in front of it
data/unpaired_data/trainA/115_2.png	daytime shot of a field of flowers with a full moon in the background
data/unpaired_data/trainA/120_2.png	there is a flag flying in front of a building with columns
data/unpaired_data/trainA/122_2.png	there is a bed with a computer on it in a room
data/unpaired_data/trainA/123_2.png	there is a man riding a surfboard on a river at day
data/unpaired_data/trainA/124_2.png	daytime view of a clock tower in a city square with buildings
data/unpaired_data/trainA/127_2.png	arafed view of a gothic building with a clock tower
data/unpaired_data/trainA/129_2.png	trees in a field with a blue sky and clouds in the background
data/unpaired_data/trainA/12_10.png	there is a room with a lot of desks and chairs in it
data/unpaired_data/trainA/131_2.png	there is a view of a golf course and a body of water
data/unpaired_data/trainA/132_2.png	there is a large umbrella that is sitting on the sidewalk
data/unpaired_data/trainA/133_10.png	daytime view of a lake with a boat in the distance
data/unpaired_data/trainA/134_2.png	there are two shiny spheres sitting in the grass near a path
data/unpaired_data/trainA/135_2.png	there is a statue of a man holding a bird in the air
data/unpaired_data/trainA/136_2.png	people walking around a building with a clock on the top
data/unpaired_data/trainA/137_2.png	people walking around a courtyard with a sign in front of it
data/unpaired_data/trainA/140_2.png	trees in a park with a bench and a street light
data/unpaired_data/trainA/141_2.png	there is a large tree that is in the middle of a field
data/unpaired_data/trainA/142_2.png	there is a path that leads to a building with statues on it
data/unpaired_data/trainA/145_2.png	there is a path that leads to a park with trees
data/unpaired_data/trainA/151_2.png	daytime view of a city with a lot of buildings and a clock tower
data/unpaired_data/trainA/154_2.png	there is a table and chairs in the middle of a walkway
data/unpaired_data/trainA/155_2.png	tables and chairs in a restaurant with a clock on the wall
data/unpaired_data/trainA/157_2.png	there is a tree that is in the middle of a park
data/unpaired_data/trainA/161_2.png	there is a parking garage with a tree and a car parked in the driveway
data/unpaired_data/trainA/163_2.png	there is a man that is standing in the middle of a park
data/unpaired_data/trainA/169_2.png	there is a large open space with a lot of plants
data/unpaired_data/trainA/16_2.png	arafed windmill in a field with a path leading to it
data/unpaired_data/trainA/170_2.png	there is a path that leads to a building with a red umbrella
data/unpaired_data/trainA/171_2.png	there is a clock on the pole in front of a building
data/unpaired_data/trainA/172_2.png	daytime view of a building with a clock tower in the background
data/unpaired_data/trainA/179_2.png	there is a view of a baseball field from a window
data/unpaired_data/trainA/17_2.png	arafed windmill on a river with a boat in the water
data/unpaired_data/trainA/180_2.png	there is a playground with a lot of people playing in it
data/unpaired_data/trainA/184_2.png	there is a sign on the tree that says no swimming
data/unpaired_data/trainA/185_2.png	trees and bushes surrounding a lake in a park with a building in the background
data/unpaired_data/trainA/187_2.png	trees line the path beside a river with a bench and umbrella
data/unpaired_data/trainA/188_2.png	trees line the path beside a river with a bench and umbrella
data/unpaired_data/trainA/193_10.png	there is a large building with a clock on the top of it
data/unpaired_data/trainA/198_10.png	there is a car parked in the parking lot next to a building
data/unpaired_data/trainA/199_10.png	there are three cows standing in the middle of a road
data/unpaired_data/trainA/200_10.png	there is a view of a city from a hill with a plane flying over it
data/unpaired_data/trainA/205_2.png	there is a building with a clock on the top of it
data/unpaired_data/trainA/20_10.png	there is a microwave and a water bottle on a kitchen counter
data/unpaired_data/trainA/214_10.png	there are two birds perched on the side of a building
data/unpaired_data/trainA/218_2.png	boats are docked in the water near a beach with a fence
data/unpaired_data/trainA/21_10.png	doorway to a bathroom with a phone on the wall and a door handle
data/unpaired_data/trainA/220_2.png	there is a plant in a vase on the floor by the window
data/unpaired_data/trainA/221_2.png	trees in front of a mountain with a cloudy sky
data/unpaired_data/trainA/223_2.png	daytime view of a house with a lit up front door
data/unpaired_data/trainA/226_2.png	there is a train station with a train coming into the station
data/unpaired_data/trainA/227_2.png	there is a person sitting on a bench near a tree
data/unpaired_data/trainA/229_2.png	there is a street with a sign on it that says hong
data/unpaired_data/trainA/23_2.png	there is a tree that is standing in the middle of a desert
data/unpaired_data/trainA/242_2.png	clearly lit man sitting in bright room with computer and bookshelf
data/unpaired_data/trainA/244_2.png	there is a lone train traveling through a forest on a sunny day
data/unpaired_data/trainA/248_2.png	bright clouds hover over a desert landscape with a lone tree
data/unpaired_data/trainA/253_10.png	clearly lit room with a door and a window in the bright
data/unpaired_data/trainA/254_2.png	there is a man that is standing on a skateboard in the bright
data/unpaired_data/trainA/261_2.png	araffes sitting on a branch in front of a sunset
data/unpaired_data/trainA/262A0898.png	there is a man standing next to a large rock in a park
data/unpaired_data/trainA/262A0967.png	there is a man standing on a skateboard on the sidewalk
data/unpaired_data/trainA/262A0981.png	arafed silhouette of a man standing in a bright hallway
data/unpaired_data/trainA/262A1059.png	arafed man standing in front of a window looking out at a plant
data/unpaired_data/trainA/262A1060.png	there is a man standing in a bright room with a chair
data/unpaired_data/trainA/262A1066.png	there is a man standing in a bright room with a chair
data/unpaired_data/trainA/262A1110.png	arafed man in a striped shirt and shorts standing in a hallway
data/unpaired_data/trainA/262A1135.png	arafed man in a striped shirt and shorts standing in front of a window
data/unpaired_data/trainA/262A1136.png	there is a man standing in a room with a cell phone
data/unpaired_data/trainA/262A1149.png	arafed man standing in front of a large window in a building
data/unpaired_data/trainA/262A1163.png	arafed man standing in a bright room with a plant in a pot
data/unpaired_data/trainA/262A1164.png	there is a man standing in a room with a book
data/unpaired_data/trainA/262A1170.png	there is a man standing in a room with a book
data/unpaired_data/trainA/262A1171.png	arafed man standing in a hospital hallway holding a book
data/unpaired_data/trainA/262A1191.png	arafed man sitting in a chair in front of a window
data/unpaired_data/trainA/262A1192.png	there is a man sitting on a skateboard in a room
data/unpaired_data/trainA/262A1198.png	there is a man sitting on a couch in a bright room
data/unpaired_data/trainA/262A1219.png	arafed man holding a box of pizza in front of a building
data/unpaired_data/trainA/262A1220.png	arafed man holding a box of pizza in front of a building
data/unpaired_data/trainA/262A1226.png	there is a man standing on a sidewalk holding a bird
data/unpaired_data/trainA/262A1227.png	araffe man in striped shirt holding a sandwich in front of a building
data/unpaired_data/trainA/262A1254.png	there is a man standing on the sidewalk holding a frisbee
data/unpaired_data/trainA/262A1282.png	there is a man squatting on a skateboard in a courtyard
data/unpaired_data/trainA/262A1311.png	arafed man squatting on a concrete slab in front of a building
data/unpaired_data/trainA/262A1332.png	there is a man standing in front of a large window
data/unpaired_data/trainA/262A1338.png	arafed man standing in front of a large window in a building
data/unpaired_data/trainA/262A1401.png	there is a man standing in a bright room with a cell phone
data/unpaired_data/trainA/262A1408.png	there is a man standing in a bright room with a window
data/unpaired_data/trainA/262A1436.png	there is a man standing in a room with a cell phone
data/unpaired_data/trainA/262A1437.png	there is a man standing in a hallway with a cell phone
data/unpaired_data/trainA/262A1450.png	there is a man standing on a sidewalk in front of a building
data/unpaired_data/trainA/262A1457.png	there is a man standing on a sidewalk talking on a cell phone
data/unpaired_data/trainA/262A1479.png	there is a man standing in front of a window with his hands up
data/unpaired_data/trainA/262A1500.png	arafed man driving a car with a steering wheel in the bright
data/unpaired_data/trainA/262A1556.png	there is a man standing on the sidewalk with a skateboard
data/unpaired_data/trainA/262A1576.png	there is a man sitting on a bench in the bright
data/unpaired_data/trainA/262A1577.png	there is a man sitting on a bench in front of a fence
data/unpaired_data/trainA/262A1590.png	there is a man standing on a ledge with a skateboard
data/unpaired_data/trainA/262A1676.png	there is a desk with a computer and a chair in a room
data/unpaired_data/trainA/262A1887.png	there is a man standing in the bright outside of a building
data/unpaired_data/trainA/262A1894.png	there is a man standing outside of a building in the bright
data/unpaired_data/trainA/262A1901.png	there is a man standing outside of a building with a window
data/unpaired_data/trainA/262A1915.png	there is a man standing in the middle of a street flying a kite
data/unpaired_data/trainA/262A1929.png	there is a man standing outside of a building with his arms crossed
data/unpaired_data/trainA/262A1936.png	there is a man standing on the sidewalk holding a frisbee
data/unpaired_data/trainA/262A1958.png	there is a man standing on the sidewalk looking at his cell phone
data/unpaired_data/trainA/262A1964.png	there is a man standing on the sidewalk next to a tree
data/unpaired_data/trainA/262A2006.png	there is a man standing on the sidewalk next to a stop sign
data/unpaired_data/trainA/262A2020.png	arafed man standing on the side of the road holding a cell phone
data/unpaired_data/trainA/262A2042.png	there is a man that is standing on a skateboard on the sidewalk
data/unpaired_data/trainA/262A2056.png	there is a man standing on the sidewalk using his cell phone
data/unpaired_data/trainA/262A2069.png	there is a man standing in a parking lot with cars
data/unpaired_data/trainA/262A2076.png	there is a man standing in a parking lot with cars
data/unpaired_data/trainA/262A2126.png	there is a man standing on the sidewalk with a skateboard
data/unpaired_data/trainA/262A2140.png	there is a man that is standing on the sidewalk with a skateboard
data/unpaired_data/trainA/262A2155.png	there is a man leaning over a wall to pick up a plant
data/unpaired_data/trainA/262A2161.png	arafed man standing on sidewalk with cell phone in hand
data/unpaired_data/trainA/262A2174.png	arafed man standing in front of a house with a large porch
data/unpaired_data/trainA/262A2209.png	there is a young boy sitting in a chair with an umbrella
data/unpaired_data/trainA/262A2217.png	there is a man sitting in a chair with a cell phone
data/unpaired_data/trainA/262A2231.png	araffe man standing on a sidewalk looking at his cell phone
data/unpaired_data/trainA/262A2252.png	there is a man standing on a balcony with his arms crossed
data/unpaired_data/trainA/262A2378.png	arafed man sitting on a couch in a bright room
data/unpaired_data/trainA/262A2392.png	araffe woman sitting on a couch in a bright room
data/unpaired_data/trainA/262A2399.png	araffe sitting on a couch in a bright room with a window
data/unpaired_data/trainA/262A2413.png	there is a man sitting in a bright room with a laptop
data/unpaired_data/trainA/262A2420.png	there is a man standing in a bright room with a couch
data/unpaired_data/trainA/262A2454.png	arafed man sitting on a bed in a bright room
data/unpaired_data/trainA/262A2468.png	arafed man holding a baseball bat in a bright room
data/unpaired_data/trainA/262A2483.png	there is a woman standing in a bright room talking on a cell phone
data/unpaired_data/trainA/262A2497.png	there is a man standing in a parking lot with a skateboard
data/unpaired_data/trainA/262A2504.png	there is a man standing in a parking lot in front of a building
data/unpaired_data/trainA/262A2532.png	arafed man standing on the side of the road in front of a wall
data/unpaired_data/trainA/262A2580.png	arafed man standing on the side of the road using his cell phone
data/unpaired_data/trainA/262_10.png	there is a man riding a snowboard on a snowy slope
data/unpaired_data/trainA/270_10.png	there is a man standing on a log in the bright
data/unpaired_data/trainA/272_2.png	araffes in the bright with a full moon in the sky
data/unpaired_data/trainA/276_2.png	there is a view of a canyon with a sky in the background
data/unpaired_data/trainA/281_2.png	there is a river running through a forest with a mountain in the background
data/unpaired_data/trainA/282_2.png	there is a stop sign on the side of a road in the bright
data/unpaired_data/trainA/287_2.png	there is a large tree that is standing in the woods
data/unpaired_data/trainA/289_2.png	arafed view of a sunset over the ocean with a person on a surfboard
data/unpaired_data/trainA/291_2.png	brightly lit neon signs adorn a city street at day
data/unpaired_data/trainA/292_2.png	there is a lake with a boat in it at day
data/unpaired_data/trainA/295_2.png	arafed building with a sky background and sun shining through the clouds
data/unpaired_data/trainA/296_2.png	clock tower with a flag on top of it in front of a cloudy sky
data/unpaired_data/trainA/299_2.png	flags are hanging from poles in a bright park at day
data/unpaired_data/trainA/2_102_2.png	there is a person standing at a counter in a building
data/unpaired_data/trainA/2_103_2.png	there is a train that is sitting in a train station
data/unpaired_data/trainA/2_104_2.png	araffe train on the tracks in front of a building at day
data/unpaired_data/trainA/2_105_2.png	there is a sign on the side of a building that says middel madrid
data/unpaired_data/trainA/2_107_2.png	there is a black pipe sticking out of a wall next to a window
data/unpaired_data/trainA/2_109_2.png	there is a view of a mountain range with a road going through it
data/unpaired_data/trainA/2_115_2.png	there is a bright sky with clouds and a few trees
data/unpaired_data/trainA/2_116_2.png	bright clouds over the ocean and a beach with a surfboard
data/unpaired_data/trainA/2_117_2.png	bright clouds are in the sky over a rocky area
data/unpaired_data/trainA/2_119_2.png	there is a tree that is in the middle of a road
data/unpaired_data/trainA/2_122_2.png	there is a stop sign on the side of a building
data/unpaired_data/trainA/2_123_2.png	there is a fire station with a clock on the front of it
data/unpaired_data/trainA/2_128_2.png	arafed view of a building with a clock tower in the background
data/unpaired_data/trainA/2_12_2.png	arafed view of a city with a clock tower on a hill
data/unpaired_data/trainA/2_131_2.png	there is a table and umbrella in front of a brick building
data/unpaired_data/trainA/2_139_2.png	there is a large building with a clock on it in the middle of a street
data/unpaired_data/trainA/2_13_2.png	arafed view of a city with a clock tower and a bright sky
data/unpaired_data/trainA/2_146_2.png	there is a tall building with a clock on it in the middle of a park
data/unpaired_data/trainA/2_147_2.png	there is a street sign that is on the side of the road
data/unpaired_data/trainA/2_148_2.png	there is a boat that is docked in the water near a building
data/unpaired_data/trainA/2_149_2.png	there is a street with a clock on it and a building in the background
data/unpaired_data/trainA/2_150_2.png	there is a clock on a pole in the middle of a courtyard
data/unpaired_data/trainA/2_153_2.png	there is a building with a clock on the top of it
data/unpaired_data/trainA/2_156_2.png	there is a skateboarder riding down a set of stairs
data/unpaired_data/trainA/2_166_2.png	there is a bus that is going under a bridge on the street
data/unpaired_data/trainA/2_171_2.png	there is a large billboard on the side of a building
data/unpaired_data/trainA/2_176_2.png	there are many trees and benches in the park with leaves on the ground
data/unpaired_data/trainA/2_177_2.png	there is a tree in the middle of a courtyard with a clock on it
data/unpaired_data/trainA/2_179_2.png	there is a view of a porch with a clock on it
data/unpaired_data/trainA/2_17_2.png	arafed view of a city with a clock tower and a bright sky
data/unpaired_data/trainA/2_180_2.png	there is a bench sitting in the shade of a tree
data/unpaired_data/trainA/2_181_2.png	there is a long hallway with benches and a clock on the wall
data/unpaired_data/trainA/2_183_2.png	there is a clock on the wall of a building with a balcony
data/unpaired_data/trainA/2_186_2.png	there is a clock on the wall of a building with a skylight
data/unpaired_data/trainA/2_187_2.png	there is a white building with a black balcony and a green bush
data/unpaired_data/trainA/2_18_2.png	there is a clock on the top of a building with a sky background
data/unpaired_data/trainA/2_190_2.png	there is a large body of water with a bunch of ducks in it
data/unpaired_data/trainA/2_203_2.png	there is a lake with a boat in it surrounded by trees
data/unpaired_data/trainA/2_205_2.png	there is a green field with trees and grass in the middle
data/unpaired_data/trainA/2_207_2.png	there is a stone bench in the middle of a park
data/unpaired_data/trainA/2_208_2.png	there is a man that is standing on a bench in the woods
data/unpaired_data/trainA/2_213_2.png	there is a red fire hydrant in the middle of a forest
data/unpaired_data/trainA/2_214_2.png	there is a boat that is floating in the water near the trees
data/unpaired_data/trainA/2_216_2.png	there is a boat that is floating in the water near the shore
data/unpaired_data/trainA/2_221_2.png	boats are lined up on the dock with a tent on top
data/unpaired_data/trainA/2_222_2.png	trees and bushes line the shore of a lake with a bench
data/unpaired_data/trainA/2_223_2.png	trees and bushes line the shore of a lake with a bench
data/unpaired_data/trainA/2_224_2.png	trees and bushes line the shore of a lake with a bench
data/unpaired_data/trainA/2_225_2.png	there are many bikes parked on the sidewalk in the park
data/unpaired_data/trainA/2_23_2.png	arafed view of a tower with a clock on it at day
data/unpaired_data/trainA/2_28_2.png	two old photos of a building are hanging on a wall
data/unpaired_data/trainA/2_29_2.png	there are many vases on display on a glass shelf
data/unpaired_data/trainA/2_31_2.png	there is a small statue of a man sitting on a table
data/unpaired_data/trainA/2_35_2.png	there are two figurines of a man and a bird on display
data/unpaired_data/trainA/2_39_2.png	there is a statue of a dog with a collar on it
data/unpaired_data/trainA/2_3_2.png	there is a clock on the top of a building that reads the albert robinsons
data/unpaired_data/trainA/2_40_2.png	arafed statue of a woman and a man standing on a ledge
data/unpaired_data/trainA/2_42_2.png	there is a statue of a woman sitting on a rock
data/unpaired_data/trainA/2_43_2.png	arafed busts of men in a museum with a black background
data/unpaired_data/trainA/2_48_2.png	there are many vases on display in a glass case
data/unpaired_data/trainA/2_49_2.png	there is a plate with a gold design on it on a glass table
data/unpaired_data/trainA/2_4_2.png	there is a parking lot with a green parking lot with two cars on it
data/unpaired_data/trainA/2_51_2.png	there are two vases sitting on a table in the bright
data/unpaired_data/trainA/2_52_2.png	there is a black cat statue on a table next to a pair of shoes
data/unpaired_data/trainA/2_53_2.png	there are many figurines of animals and birds on display
data/unpaired_data/trainA/2_54_2.png	there are two vases that are sitting on a table
data/unpaired_data/trainA/2_56_2.png	there is a small fire hydrant in the middle of a field
data/unpaired_data/trainA/2_59_2.png	arafed view of a pool in a roman bath house
data/unpaired_data/trainA/2_63_2.png	arafed view of a roman bath with a clock tower in the background
data/unpaired_data/trainA/2_65_2.png	there is a street light that is on the side of the road
data/unpaired_data/trainA/2_66_2.png	there is a street sign that is lit up at day
data/unpaired_data/trainA/2_67_2.png	daytime view of a street with a building in the background
data/unpaired_data/trainA/2_69_2.png	daytime view of a street with a full moon in the sky
data/unpaired_data/trainA/2_6_2.png	there is a bright sky with a train coming down the tracks
data/unpaired_data/trainA/2_72_2.png	there is a clock on a pole in a building
data/unpaired_data/trainA/2_73_2.png	arafed view of a church with a clock tower at day
data/unpaired_data/trainA/2_81_2.png	there is a black and white photo of a wall with a clock
data/unpaired_data/trainA/2_87_2.png	arafed view of a cathedral with a clock tower in the middle of it
data/unpaired_data/trainA/2_88_2.png	arafed view of a castle with a clock tower in the background
data/unpaired_data/trainA/2_90_2.png	there is a sign on the grass near a fence and a building
data/unpaired_data/trainA/2_93_2.png	there is a clock tower in the middle of a courtyard
data/unpaired_data/trainA/2_99_2.png	there is a man standing in a bright room with a table
data/unpaired_data/trainA/300_2.png	arafed view of a bright mountain with a telephone in the foreground
data/unpaired_data/trainA/308_2.png	arafed red car parked on a dirt road near a lake
data/unpaired_data/trainA/309_10.png	there is a toilet in the bright with a black background
data/unpaired_data/trainA/30_2.png	there is a clock on a building that is lit up
data/unpaired_data/trainA/311_2.png	araffes in the bright of day with a mountain in the background
data/unpaired_data/trainA/312_2.png	arafed view of a sunset over a river with a mountain in the background
data/unpaired_data/trainA/315_2.png	there is a book and a lamp on a table in the bright
data/unpaired_data/trainA/316_2.png	there is a picture of a window with a view of a city
data/unpaired_data/trainA/319_2.png	trees are silhouetted against the bright sky and the sun is setting
data/unpaired_data/trainA/320_2.png	there is a car in a bright garage with a mountain in the background
data/unpaired_data/trainA/321_2.png	arafed view of a large dam wall with a person standing on it
data/unpaired_data/trainA/324_2.png	doorway to a brick building with a black door and a light shining in the window
data/unpaired_data/trainA/326_2.png	daytime shot of a church with a flag flying in the air
data/unpaired_data/trainA/327_2.png	there is a mountain in the distance with a river in the foreground
data/unpaired_data/trainA/32_10.png	there is a clock on the wall in the bright room
data/unpaired_data/trainA/333_2.png	araffes of a building with a clock tower lit up at day
data/unpaired_data/trainA/336_2.png	trees in the bright with a bright sky and clouds in the background
data/unpaired_data/trainA/337_2.png	arafed desert landscape with a full moon and a few clouds
data/unpaired_data/trainA/339_2.png	there is a tree stump in the middle of a desert
data/unpaired_data/trainA/33_2.png	there is a fire extinguisor sitting on a chair in front of a window
data/unpaired_data/trainA/340_2.png	araffe arch in the desert at day with a cloudy sky
data/unpaired_data/trainA/344_2.png	there is a field with a fence and a mountain in the background
data/unpaired_data/trainA/347_2.png	araffes in the desert at day with a full moon
data/unpaired_data/trainA/34_2.png	arafed view of a city from a window with a view of a mountain
data/unpaired_data/trainA/350_2.png	arafed view of a body of water with boats in it at day
data/unpaired_data/trainA/352_2.png	arafed rock formation with a moon in the sky and a bright sky
data/unpaired_data/trainA/356_2.png	arafed room with a fireplace and a chandelier and a couch
data/unpaired_data/trainA/36_2.png	arafed view of a cathedral with a clock tower and a clock tower
data/unpaired_data/trainA/37_2.png	there is a large building with a clock tower in the middle of it
data/unpaired_data/trainA/38_2.png	arafed image of a church with a sign in front of it
data/unpaired_data/trainA/40_2.png	arafed view of a building through a window with a clock tower
data/unpaired_data/trainA/43_2.png	arafed golf green with a red flag on it in a park
data/unpaired_data/trainA/45_10.png	there is a clock tower lit up at day with a bright sky
data/unpaired_data/trainA/47_10.png	there is a hallway with a sign that says the emergency department
data/unpaired_data/trainA/48_10.png	a clearly lit hallway with a clock on the wall and a window
data/unpaired_data/trainA/4_2.png	sunset over a river with a lone tree in the distance
data/unpaired_data/trainA/50_2.png	there is a long walkway with a clock on the wall
data/unpaired_data/trainA/53_2.png	there is a waterfall in the middle of a forest with a bright sky
data/unpaired_data/trainA/54_2.png	daytime view of a large building with a clock tower in the middle of it
data/unpaired_data/trainA/58_2.png	there is a glass case with a chair and a cat in it
data/unpaired_data/trainA/62_2.png	there is a woman standing in a bright room with a man standing in the doorway
data/unpaired_data/trainA/73_2.png	there is a vase with flowers in front of a window
data/unpaired_data/trainA/75_2.png	there is a window in a stone building with a wooden bench
data/unpaired_data/trainA/78_2.png	there is a statue of a man sitting on a bench in a cemetery
data/unpaired_data/trainA/79_2.png	there is a statue of a woman standing in a tunnel
data/unpaired_data/trainA/80_2.png	there is a statue of a woman in a white dress in a doorway
data/unpaired_data/trainA/81_2.png	there is a clock tower with a clock on it in the middle of a park
data/unpaired_data/trainA/82_2.png	doorway leading to a cemetery with a statue in the background
data/unpaired_data/trainA/83_2.png	there is a large archway with a window in the middle of it
data/unpaired_data/trainA/84_2.png	there is a piano in front of a window with a lamp
data/unpaired_data/trainA/85_2.png	clearly lit office with a desk and chair in a bright room
data/unpaired_data/trainA/89_10.png	there is a person walking up the stairs in the bright
data/unpaired_data/trainA/8_2.png	arafed view of a sunset with a red sky and clouds
data/unpaired_data/trainA/93_2.png	there is a table with a white cloth and a vase of flowers
data/unpaired_data/trainA/95_2.png	tables and chairs are set up outside at day with a yellow umbrella
data/unpaired_data/trainA/9_2.png	araffes in the sky with a sunset behind them
data/unpaired_data/trainA/low00057.png	there is a dog laying on the couch with a backpack on it
data/unpaired_data/trainA/low00058.png	there is a dog print couch with a dog print blanket on it
data/unpaired_data/trainA/low00059.png	there is a vase with flowers in it sitting on a table
data/unpaired_data/trainA/low00060.png	there is a vase with flowers in it sitting on a table
data/unpaired_data/trainA/low00061.png	there is a vase with flowers in it sitting on a shelf
data/unpaired_data/trainA/low00062.png	there is a vase with flowers in it sitting on a shelf
data/unpaired_data/trainA/low00063.png	there is a table with a bag on it and a chair
data/unpaired_data/trainA/low00064.png	there is a table with a bunch of chairs in the bright
data/unpaired_data/trainA/low00065.png	clearly lit room with a chair and a table in the bright
data/unpaired_data/trainA/low00066.png	clearly lit room with a chair and a table in the bright
data/unpaired_data/trainA/low00067.png	there is a cat sitting on a table in the bright
data/unpaired_data/trainA/low00068.png	there is a cat sitting on a table next to a television
data/unpaired_data/trainA/low00069.png	there is a small dog house that is in the corner of the kitchen
data/unpaired_data/trainA/low00070.png	there is a cat house that is on top of a toilet
data/unpaired_data/trainA/low00071.png	clearly lit toilet in bright room with toilet paper dispenser
data/unpaired_data/trainA/low00072.png	clearly lit bathroom with toilet and sink in bright room
data/unpaired_data/trainA/low00073.png	there is a toilet with a cover on it in a bright room
data/unpaired_data/trainA/low00074.png	there is a toilet with a cover on it in a bright room
data/unpaired_data/trainA/low00075.png	there is a sink in a kitchen with a window and a bottle of cleaner
data/unpaired_data/trainA/low00076.png	there is a sink in a kitchen with a window and a bottle of cleaner
data/unpaired_data/trainA/low00077.png	there is a microwave oven sitting on top of a microwave oven
data/unpaired_data/trainA/low00078.png	there is a microwave oven sitting on top of a microwave oven
data/unpaired_data/trainA/low00079.png	there is a cabinet with dishes and cups in it
data/unpaired_data/trainA/low00080.png	there is a cabinet with dishes and cups in it
data/unpaired_data/trainA/low00081.png	there is a black picture of a kitchen cabinet with a bottle in it
data/unpaired_data/trainA/low00082.png	there is a black picture of a person in the bright
data/unpaired_data/trainA/low00083.png	there is a tank on the wall with a window in the background
data/unpaired_data/trainA/low00084.png	there is a tank on the wall with a power cord attached
data/unpaired_data/trainA/low00085.png	there is a black picture of a clock in the bright
data/unpaired_data/trainA/low00086.png	there is a clock on the wall in the bright room
data/unpaired_data/trainA/low00091.png	there is a black pot on a stove in a kitchen
data/unpaired_data/trainA/low00092.png	there is a black pan on a stove in a kitchen
data/unpaired_data/trainA/low00093.png	there is a black pot on a stove in the bright
data/unpaired_data/trainA/low00094.png	there is a black pot on a stove in the bright
data/unpaired_data/trainA/low00095.png	there is a drawer with a lot of food and drinks in it
data/unpaired_data/trainA/low00096.png	there is a drawer full of food and drinks in a kitchen
data/unpaired_data/trainA/low00097.png	there are a lot of plates and spoons on the table
data/unpaired_data/trainA/low00098.png	there are many plates and spoons on the table in the bright
data/unpaired_data/trainA/low00099.png	there are many plates in the dishwasher and a bowl in the dishwasher
data/unpaired_data/trainA/low00100.png	there are many plates in the dishwasher and a bowl in the dishwasher
data/unpaired_data/trainA/low00151.png	there is a woman standing in a bright room with a door open
data/unpaired_data/trainA/low00152.png	there is a closet with a bunch of clothes hanging on it
data/unpaired_data/trainA/low00153.png	there are many cups on the shelf in the bright
data/unpaired_data/trainA/low00154.png	there are many cups on a shelf in the bright
data/unpaired_data/trainA/low00155.png	there is a shelf with a tray of water and a cup
data/unpaired_data/trainA/low00156.png	there is a shelf with a tray of water and a cup
data/unpaired_data/trainA/low00157.png	there is a drawer with a bunch of items in it
data/unpaired_data/trainA/low00158.png	there is a drawer with a bunch of papers in it
data/unpaired_data/trainA/low00159.png	there are many jars of food sitting on a shelf in the bright
data/unpaired_data/trainA/low00160.png	there are many jars of food sitting on a shelf in the bright
data/unpaired_data/trainA/low00161.png	there is a microwave that is on a shelf in the bright
data/unpaired_data/trainA/low00162.png	there is a computer mouse and a bottle on a desk
data/unpaired_data/trainA/low00163.png	bookshelf with a lot of books on it in a bright room
